phonosyll	Error	ortho	phon	lemme	cgram	genre	nombre	freqlemfilms2	freqlemlivres	freqfilms2	freqlivres	infover	nbhomogr	nbhomoph	islem	nblettres	nbphons	cvcv	p_cvcv	voisorth	voisphon	puorth	puphon	syll	nbsyll	cv-cv	orthrenv	phonrenv	orthosyll	cgramortho	deflem	defobs	old20	pld20	morphoder	nbmorph
		dormais	dORmE	dormir	VER			392.09	259.05	14.36	7.5	ind:imp:1s;ind:imp:2s;	1	3	0	7	5	CVCCVVC	CVCCV	2	5	0	0	dOR-mE	2	CVC-CV	siamrod	EmROd	dor-mais	VER	100	17	1.8	1.65	dormir	1
		décidée	deside	décider	VER	f	s	207.76	214.19	3.63	7.5	par:pas;	2	10	0	7	6	CVCVCVV	CVCVCV	5	12	0	6	de-si-de	3	CV-CV-CV	eédicéd	edised	dé-ci-dée	VER,ADJ	100	20	1.6	1.25	décider	1
		déclic	deklik	déclic	NOM	m	s	1.13	7.97	0.96	7.5		1	3	1	6	6	CVCCVC	CVCCVC	1	2	6	6	de-klik	2	CV-CCVC	cilcéd	kilked	dé-clic	NOM	92	13	1.9	1.9	déclic	1
		dépêche	depES	dépêcher	VER			111.44	22.84	55.9	7.5	imp:pre:2s;ind:pre:1s;ind:pre:3s;	2	5	0	7	5	CVCVCCV	CVCVC	2	3	7	5	de-pES	2	CV-CVC	ehcêpéd	SEped	dé-pê-che	NOM,VER	100	20	1.75	1.6	dépêcher	1
		finale	final	final	ADJ	f	s	18.2	19.39	7.67	7.5		2	7	0	6	5	CVCVCV	CVCVC	2	3	6	5	fi-nal	2	CV-CVC	elanif	lanif	fi-na-le	ADJ,NOM	100	24	1.8	1.85	finir-al	2
		formuler	fORmyle	formuler	VER			3.52	15.54	1.88	7.5	inf;	1	10	1	8	7	CVCCVCVC	CVCCVCV	2	4	8	7	fOR-my-le	3	CVC-CV-CV	relumrof	elymROf	for-mu-ler	VER	95	21	2	1.85	formuler	1
		frigo	fRigo	frigo	NOM	m	s	19.29	7.97	19.07	7.5		1	2	1	5	5	CCVCV	CCVCV	0	3	5	5	fRi-go	2	CCV-CV	ogirf	ogiRf	fri-go	NOM	95	21	1.9	1.85	frigo	1
		gendre	Z@dR	gendre	NOM	m	s	5.71	8.11	5.71	7.5		1	2	1	6	4	CVCCCV	CVCC	6	7	5	4	Z@dR	1	CVCC	erdneg	Rd@Z	gen-dre	NOM	100	18	1.55	1.55	gendre	1
		goudron	gudR§	goudron	NOM	m	s	3.4	7.64	3.4	7.5		1	2	1	7	5	CVVCCVC	CVCCV	0	2	7	5	gu-dR§	2	CV-CCV	norduog	§Rdug	gou-dron	NOM	100	20	2.45	1.8	goudron	1
		halo	alo	halo	NOM	m	s	1.36	8.38	1.3	7.5		1	4	1	4	3	CVCV	VCV	6	31	4	3	a-lo	2	V-CV	olah	ola	ha-lo	NOM	95	24	1.6	1	halo	1
		heurter	9Rte	heurter	VER			9.79	39.05	1.81	7.5	inf;	1	10	1	7	4	CVVCCVC	VCCV	1	4	6	4	9R-te	2	VC-CV	retrueh	etR9	heur-ter	VER	100	23	1.85	1.75	heurter	1
		incapables	5kapabl	incapable	ADJ		p	20.93	46.22	3.55	7.5		2	4	0	10	7	VCCVCVCCVC	VCVCVCC	0	1	0	6	5-ka-pabl	3	V-CV-CVCC	selbapacni	lbapak5	in-ca-pa-bles	ADJ,NOM	88	18	2.7	2.1	in-cape-able	3
		jaunâtre	ZonatR	jaunâtre	ADJ		s	0.1	9.93	0.08	7.5		1	2	1	8	6	CVVCVCCV	CVCVCC	0	0	5	5	Zo-natR	2	CV-CVCC	ertânuaj	RtanoZ	jau-nâ-tre	ADJ	89	28	2.8	2.2	jaunâtre	1
		lentilles	l@tij	lentille	NOM	f	p	4.66	8.24	3.44	7.5		1	2	0	9	5	CVCCVCCVC	CVCVY	1	2	0	5	l@-tij	2	CV-CVY	sellitnel	jit@l	len-til-les	NOM	100	17	2.35	1.9	lentille	1
		levèrent	l°vER	lever	VER			165.98	440.74	0.12	7.5	ind:pas:3p;	1	1	0	8	5	CVCVCVCC	CVCVC	1	5	0	0	l°-vER	2	CV-CVC	tnerèvel	REv°l	le-vè-rent	VER	100	16	1.9	1.7	lever	1
		liée	lje	lier	VER	f	s	37.17	46.08	3.96	7.5	par:pas;	2	10	0	4	3	CVVV	CYV	11	17	0	3	lje	1	CYV	eéil	ejl	liée	VER,ADJ	100	19	1.15	1	lier	1
		lézard	lezaR	lézard	NOM	m	s	6.16	11.42	4.9	7.5		1	2	1	6	5	CVCVCC	CVCVC	0	2	6	5	le-zaR	2	CV-CVC	drazél	Razel	lé-zard	NOM	88	18	1.85	1.85	lézard	1
		mettra	mEtRa	mettre	VER			1004.83	1083.72	15.12	7.5	ind:fut:3s;	1	2	0	6	5	CVCCCV	CVCCV	1	9	0	0	mE-tRa	2	CV-CCV	arttem	aRtEm	met-tra	VER	100	25	1.8	1.15	mettre	1
		miliciens	milisj5	milicien	NOM	m	p	0.78	8.92	0.57	7.5		1	2	0	9	7	CVCVCVVCC	CVCVCYV	0	0	0	6	mi-li-sj5	3	CV-CV-CYV	sneicilim	5jsilim	mi-li-ciens	NOM	77	22	2.65	2.55	milicien	1
		mouiller	muje	mouiller	VER			19.36	38.92	4.43	7.5	inf;	1	10	1	8	4	CVVVCCVC	CVYV	8	16	8	4	mu-je	2	CV-YV	relliuom	ejum	mouil-ler	VER	95	24	1.45	1	mouiller	1
		moyenne	mwajEn	moyenne	NOM	f	s	7.22	7.77	6.81	7.5		3	5	1	7	6	CVVVCCV	CYVYVC	1	2	7	6	mwa-jEn	2	CYV-YVC	enneyom	nEjawm	moyen-ne	ADJ,NOM,VER	96	27	2.2	1.8	moyenne	1
		méditation	meditasj§	méditation	NOM	f	s	3.14	10.47	2.72	7.5		1	2	1	10	9	CVCVCVCVVC	CVCVCVCYV	1	1	9	7	me-di-ta-sj§	4	CV-CV-CV-CYV	noitatidém	§jsatidem	mé-di-ta-tion	NOM	100	24	2.35	2.65	méditer-ion	2
		nappes	nap	nappe	NOM	f	p	4.34	25.68	1.33	7.5		1	4	0	6	3	CVCCVC	CVC	4	20	0	3	nap	1	CVC	seppan	pan	nap-pes	NOM	94	19	1.7	1	nappe	1
		nés	ne	naître	VER	m	p	116.11	119.32	8.83	7.5	par:pas;	2	10	0	3	2	CVC	CV	7	28	0	2	ne	1	CV	sén	en	nés	VER,ADJ	100	18	1.5	1	naître	1
		parrain	paR5	parrain	NOM	m	s	10.37	7.64	9.76	7.5		1	2	1	7	4	CVCCVVC	CVCV	0	17	7	4	pa-R5	2	CV-CV	niarrap	5Rap	par-rain	NOM	92	28	1.85	1	parrain	1
		paye	pEj	paye	NOM	f	s	10.01	7.5	9.53	7.5		2	2	1	4	3	CVVV	CVY	12	17	4	3	pEj	1	CVY	eyap	jEp	paye	NOM,VER	95	21	1.1	1	payer	1
		polka	pOlka	polka	NOM	f	s	1.98	7.64	1.9	7.5		1	2	1	5	5	CVCCV	CVCCV	0	0	4	4	pOl-ka	2	CVC-CV	aklop	aklOp	pol-ka	NOM	100	20	1.95	2	polka	1
		posent	poz	poser	VER			217.2	409.05	3.54	7.5	ind:pre:3p;	1	7	0	6	3	CVCVCC	CVC	3	8	0	3	poz	1	CVC	tnesop	zop	po-sent	VER	95	23	1.75	1.05	poser	1
		propositions	pRopozisj§	proposition	NOM	f	p	22.43	20.14	3.15	7.5		1	2	0	12	10	CCVCVCVCVVCC	CCVCVCVCYV	1	1	0	7	pRo-po-zi-sj§	4	CCV-CV-CV-CYV	snoitisoporp	§jsizopoRp	pro-po-si-tions	NOM	100	28	2.6	2.75	proposer-ion	2
		raie	RE	raie	NOM	f	s	2.49	11.01	1.71	7.5		2	9	1	4	2	CVVV	CV	24	28	4	2	RE	1	CV	eiar	ER	raie	NOM,VER	94	35	1	1	ra-ie	2
		ralliement	Ralim@	ralliement	NOM	m	s	1.16	8.18	1.16	7.5		1	2	1	10	6	CVCCVVCVCC	CVCVCV	0	3	7	5	Ra-li-m@	3	CV-CV-CV	tnemeillar	@milaR	ral-lie-ment	NOM	100	22	2.55	1.8	re-allier-ment	3
		rappelaient	Rap°lE	rappeler	VER			281.75	202.23	0.37	7.5	ind:imp:3p;	1	4	0	11	6	CVCCVCVVVCC	CVCVCV	0	7	0	0	Ra-p°-lE	3	CV-CV-CV	tneialeppar	El°paR	rap-pe-laient	VER	100	20	2.6		rappeler	1
		raser	Raze	raser	VER			28.54	43.78	10.27	7.5	inf;;	1	6	1	5	4	CVCVC	CVCV	16	23	5	4	Ra-ze	2	CV-CV	resar	ezaR	ra-ser	VER	94	18	1	1	raser	1
		re	R2	r	ADV			21.43	7.5	21.43	7.5		1	1	0	2	2	CV	CV	12	23	0	0	R2	1	CV	er	2R		ADV			1	1	r	1
		renfort	R@fOR	renfort	NOM	m	s	21.41	13.45	7.5	7.5		1	2	1	7	5	CVCCVCC	CVCVC	1	2	7	5	R@-fOR	2	CV-CVC	trofner	ROf@R	ren-fort	NOM	90	21	2.1	1.8	renfort	1
		ricana	Rikana	ricaner	VER			2.04	30.61	0.02	7.5	ind:pas:3s;	1	1	0	6	6	CVCVCV	CVCVCV	2	3	0	0	Ri-ka-na	3	CV-CV-CV	anacir	anakiR	ri-ca-na	VER	89	19	1.9	1.8	ricaner	1
		richesses	RiSEs	richesse	NOM	f	p	13.21	22.16	4.76	7.5		1	2	0	9	5	CVCCVCCVC	CVCVC	0	1	0	4	Ri-SEs	2	CV-CVC	sessehcir	sESiR	ri-ches-ses	NOM	100	27	2.75	1.95	richesse	1
		roc	ROk	roc	NOM	m	s	3.58	11.76	3.37	7.5		1	8	1	3	3	CVC	CVC	11	21	3	3	ROk	1	CVC	cor	kOR	roc	NOM			1.1	1	roc	1
		répliqua	Replika	répliquer	VER			1.53	17.91	0.19	7.5	ind:pas:3s;	1	2	0	8	7	CVCCVCVV	CVCCVCV	2	4	0	0	Re-pli-ka	3	CV-CCV-CV	auqilpér	akilpeR	ré-pli-qua	VER	94	18	2.1	1.7	répliquer	1
		résurrection	RezyREksj§	résurrection	NOM	f	s	4.29	8.11	4.15	7.5		1	2	1	12	10	CVCVCCVCCVVC	CVCVCVCCYV	0	0	6	6	Re-zy-REk-sj§	4	CV-CV-CVC-CYV	noitcerrusér	§jskERyzeR	ré-sur-rec-tion	NOM	95	20	3.65	3.25	résurrection	1
		samba	s@ba	samba	NOM	f	s	2.91	7.5	2.91	7.5		1	1	1	5	4	CVCCV	CVCV	2	4	5	4	s@-ba	2	CV-CV	abmas	ab@s	sam-ba	NOM	100	14	1.9	1.7	samba	1
		sonores	sonOR	sonore	ADJ		p	4.17	27.3	0.91	7.5		1	2	0	7	5	CVCVCVC	CVCVC	1	4	0	4	so-nOR	2	CV-CVC	seronos	ROnos	so-no-res	ADJ	100	27	1.9	1.7	sonore	1
		suspendue	sysp@dy	suspendre	VER	f	s	13.99	39.32	2.59	7.5	par:pas;	2	8	0	9	7	CVCCVCCVV	CVCCVCV	2	6	0	7	sys-p@-dy	3	CVC-CV-CV	eudnepsus	yd@psys	sus-pen-due	VER,ADJ	92	26	2.05	1.9	suspendre	1
		troublé	tRuble	troubler	VER	m	s	16.33	37.97	4.58	7.5	par:pas;	2	10	0	7	6	CCVVCCV	CCVCCV	2	4	7	6	tRu-ble	2	CCV-CCV	élbuort	elbuRt	trou-blé	VER,ADJ	100	21	1.9	1.75	troubler	1
		vanter	v@te	vanter	VER			10.73	23.24	4.8	7.5	inf;	1	11	1	6	4	CVCCVC	CVCV	6	21	6	4	v@-te	2	CV-CV	retnav	et@v	van-ter	VER	90	22	1.55	1	vanter	1
		vingt-six	v5tsis	vingt-six	ADJ:num			1.09	7.5	1.09	7.5		1	1	1	9	6	CVCCC-CVC	CVCCVC	0	0	9	6	v5t-sis	2	CVC-CVC	xis-tgniv	sist5v	vingt-six	ADJ:num			4.3	2.85	vingt-six-:num	3
		vise	viz	viser	VER			38.03	27.57	13.96	7.5	imp:pre:2s;ind:pre:1s;ind:pre:3s;	1	3	0	4	3	CVCV	CVC	17	20	0	0	viz	1	CVC	esiv	ziv	vi-se	VER	95	23	1	1	viser	1
		vérités	veRite	vérité	NOM	f	p	193.24	140.88	3.03	7.5		1	2	0	7	6	CVCVCVC	CVCVCV	2	1	0	6	ve-Ri-te	3	CV-CV-CV	sétirév	etiRev	vé-ri-tés	NOM	100	24	1.85	1.9	vér-ité	2
		échoué	eSwe	échouer	VER	m	s	30.62	20.61	15.44	7.5	par:pas;	1	5	0	6	4	VCCVVV	VCYV	3	6	0	4	e-Swe	2	V-CYV	éuohcé	ewSe	é-choué	VER	100	23	1.75	1.65	échouer	1
		élevée	El°ve	élevé	ADJ	f	s	25.02	30.68	5.82	7.5		2	10	0	6	5	VCVCVV	VCVCV	1	5	0	5	E-l°-ve	3	V-CV-CV	eévelé	ev°lE	é-le-vée	VER,ADJ	100	22	1.8		élevé	1
		éloignement	elwaN°m@	éloignement	NOM	m	s	1.12	7.5	1.12	7.5		1	1	1	11	8	VCVVCCVCVCC	VCYVCVCV	0	0	8	6	e-lwa-N°-m@	4	V-CYV-CV-CV	tnemengiolé	@m°Nawle	é-loi-gne-ment	NOM	93	15	2.7		é-loin-ment	3
		étable	etabl	étable	NOM	f	s	5.37	9.46	4.85	7.5		1	2	1	6	5	VCVCCV	VCVCC	3	3	6	5	e-tabl	2	V-CVCC	elbaté	lbate	é-ta-ble	NOM	100	21	1.65	1.7	étable	1
		abattu	abaty	abattre	VER	m	s	43.47	50.61	11.48	7.43	par:pas;	3	10	0	6	5	VCVCCV	VCVCV	1	7	6	5	a-ba-ty	3	V-CV-CV	uttaba	ytaba	a-bat-tu	VER,ADJ,NOM	93	15	1.75	1.45	abattre	1
		accordé	akORde	accorder	VER	m	s	52.27	67.84	6.87	7.43	par:pas;	2	10	0	7	6	VCCVCCV	VCVCCV	5	7	7	6	a-kOR-de	3	V-CVC-CV	édrocca	edROka	ac-cor-dé	VER,NOM	100	25	1.55	1.4	accorder	1
		acquérir	akeRiR	acquérir	VER			8.3	29.66	2.15	7.43	inf;	1	1	1	8	6	VCCVVCVC	VCVCVC	0	6	7	5	a-ke-RiR	3	V-CV-CVC	riréuqca	RiReka	ac-qué-rir	VER	100	18	2.7	1.65	acquérir	1
		ampleur	@pl9R	ampleur	NOM	f	s	2.38	7.57	2.38	7.43		1	2	1	7	5	VCCCVVC	VCCVC	0	1	6	4	@-pl9R	2	V-CCVC	ruelpma	R9lp@	am-pleur	NOM	100	24	2.4	1.8	ampleur	1
		amusée	amyze	amuser	VER	f	s	141.41	120.95	3.92	7.43	par:pas;	1	6	0	6	5	VCVCVV	VCVCV	2	6	0	5	a-my-ze	3	V-CV-CV	eésuma	ezyma	a-mu-sée	VER	100	22	1.7	1.5	amuser	1
		approuva	apRuva	approuver	VER			15.39	36.08	0.01	7.43	ind:pas:3s;	1	2	0	8	6	VCCCVVCV	VCCVCV	2	6	0	0	a-pRu-va	3	V-CCV-CV	avuorppa	avuRpa	ap-prou-va	VER	96	31	2	1.5	approuver	1
		arrachant	aRaS@	arracher	VER			54.19	113.38	0.46	7.43	par:pre;	1	1	0	9	5	VCCVCCVCC	VCVCV	2	8	0	0	a-Ra-S@	3	V-CV-CV	tnahcarra	@SaRa	ar-ra-chant	VER	100	24	2.35	1.5	arracher	1
		bagage	bagaZ	bagage	NOM	m	s	29.69	24.39	3.21	7.43		1	3	1	6	5	CVCVCV	CVCVC	0	5	6	5	ba-gaZ	2	CV-CVC	egagab	Zagab	ba-ga-ge	NOM	100	29	1.9	1.75	bagage	1
		balcons	balk§	balcon	NOM	m	p	10.53	40.41	0.63	7.43		1	2	0	7	5	CVCCVCC	CVCCV	1	0	0	5	bal-k§	2	CVC-CV	snoclab	§klab	bal-cons	NOM	95	24	1.9	1.9	balcon	1
		boucherie	buS°Ri	boucherie	NOM	f	s	4.11	8.92	4.02	7.43		1	2	1	9	6	CVVCCVCVV	CVCVCV	1	5	8	4	bu-S°-Ri	3	CV-CV-CV	eirehcuob	iR°Sub	bou-che-rie	NOM	100	19	2		boucher-ie	2
		bourgeoise	buRZwaz	bourgeois	ADJ	f	s	6.36	23.45	2.8	7.43		2	4	0	10	7	CVVCCVVVCV	CVCCYVC	0	0	0	0	buR-Zwaz	2	CVC-CYVC	esioegruob	zawZRub	bour-geoi-se	ADJ,NOM	95	22	2.45	2.3	bourgeois	1
		brun	bR1	brun	NOM	m	s	2.37	9.05	2.17	7.43		2	4	1	4	3	CCVC	CCV	4	8	4	3	bR1	1	CCV	nurb	1Rb	brun	ADJ,NOM	100	15	1.6	1.5	brun	1
		bâtisse	batis	bâtisse	NOM	f	s	0.93	9.59	0.78	7.43		2	4	1	7	5	CVCVCCV	CVCVC	1	10	7	5	ba-tis	2	CV-CVC	essitâb	sitab	bâ-tis-se	VER,NOM	92	26	1.85	1.2	bâtisse	1
		bénédiction	benediksj§	bénédiction	NOM	f	s	11.15	8.18	10.61	7.43		1	2	1	11	10	CVCVCVCCVVC	CVCVCVCCYV	0	0	10	8	be-ne-dik-sj§	4	CV-CV-CVC-CYV	noitcidénéb	§jskideneb	bé-né-dic-tion	NOM	100	19	3.15	3.3	bénédict-ion	2
		caché	kaSe	caché	ADJ	m	s	10.47	15.27	4.27	7.43		2	11	1	5	4	CVCCV	CVCV	5	29	5	4	ka-Se	2	CV-CV	éhcac	eSak	ca-ché	VER,ADJ	96	32	1.5	1	caché	1
		cassé	kase	cassé	ADJ	m	s	22.07	22.84	11.48	7.43		2	10	1	5	4	CVCCV	CVCV	8	26	5	4	ka-se	2	CV-CV	éssac	esak	cas-sé	VER,ADJ	96	28	1.35	1	cassé	1
		chantage	S@taZ	chantage	NOM	m	s	8.51	7.64	8.5	7.43		1	2	1	8	5	CCVCCVCV	CVCVC	0	1	7	4	S@-taZ	2	CV-CVC	egatnahc	Zat@S	chan-ta-ge	NOM	100	18	2.05	1.9	chantage	1
		closes	kloz	clos	ADJ	f	p	4.62	19.46	1.9	7.43		2	7	0	6	4	CCVCVC	CCVC	6	5	0	4	kloz	1	CCVC	sesolc	zolk	clo-ses	VER,ADJ	95	22	1.6	1.5	clos	1
		colle	kOl	colle	NOM	f	s	8.11	9.32	7.95	7.43		2	7	1	5	3	CVCCV	CVC	10	26	5	3	kOl	1	CVC	elloc	lOk	col-le	NOM,VER	95	24	1.2	1	colle	1
		conscient	k§sj@	conscient	ADJ	m	s	15.15	14.59	8.51	7.43		2	4	1	9	5	CVCCCVVCC	CVCYV	0	4	9	5	k§-sj@	2	CV-CYV	tneicsnoc	@js§k	cons-cient	ADJ,NOM	96	28	2.15	1.5	conscient	1
		convois	k§vwa	convoi	NOM	m	p	9.39	18.78	1.53	7.43		1	3	0	7	5	CVCCVVC	CVCYV	2	3	0	5	k§-vwa	2	CV-CYV	siovnoc	awv§k	con-vois	NOM	100	23	1.85	1.8	convoi	1
		coulée	kule	coulée	NOM	f	s	0.62	9.8	0.53	7.43		3	14	1	6	4	CVVCVV	CVCV	10	23	6	4	ku-le	2	CV-CV	eéluoc	eluk	cou-lée	VER,ADJ,NOM	95	24	1.1	1	coulée	1
		crucifix	kRysifi	crucifix	NOM	m		1.22	7.43	1.22	7.43		1	3	1	8	7	CCVCVCVC	CCVCVCV	3	0	8	7	kRy-si-fi	3	CCV-CV-CV	xificurc	ifisyRk	cru-ci-fix	NOM	100	25	2.55	2.55	crucifix	1
		dissimulé	disimyle	dissimuler	VER	m	s	8.67	51.01	1.24	7.43	par:pas;	2	10	0	9	8	CVCCVCVCV	CVCVCVCV	2	5	9	8	di-si-my-le	4	CV-CV-CV-CV	élumissid	elymisid	dis-si-mu-lé	VER,ADJ	96	27	2.3	2	dissimuler	1
		docile	dosil	docile	ADJ		s	2.12	9.66	1.68	7.43		1	2	1	6	5	CVCVCV	CVCVC	1	2	6	5	do-sil	2	CV-CVC	elicod	lisod	do-ci-le	ADJ	93	30	1.9	1.85	docile	1
		doué	dwe	douer	VER	m	s	20.29	13.18	11.31	7.43	par:pas;	2	9	0	4	3	CVVV	CYV	11	9	4	3	dwe	1	CYV	éuod	ewd	doué	VER,ADJ	75	16	1.3	1.45	douer	1
		drames	dRam	drame	NOM	m	p	14.87	39.93	1.39	7.43		1	2	0	6	4	CCVCVC	CCVC	3	14	0	4	dRam	1	CCVC	semard	maRd	dra-mes	NOM	95	23	1.7	1	drame	1
		effaçait	efasE	effacer	VER			29.02	70.34	0.2	7.43	ind:imp:3s;	1	4	0	8	5	VCCVCVVC	VCVCV	3	5	0	0	e-fa-sE	3	V-CV-CV	tiaçaffe	Esafe	ef-fa-çait	VER	100	20	2	1.6	effacer	1
		emporta	@pORta	emporter	VER			69.02	121.28	0.42	7.43	ind:pas:3s;	1	2	0	7	6	VCCVCCV	VCVCCV	4	6	0	0	@-pOR-ta	3	V-CVC-CV	atropme	atROp@	em-por-ta	VER	100	15	1.65	1.5	emporter	1
		exemples	Egz@pl	exemple	NOM	m	p	93.2	126.62	1.38	7.43		1	2	0	8	6	VCVCCCVC	VCCVCC	1	0	0	6	Eg-z@pl	2	VC-CVCC	selpmexe	lp@zgE	exem-ples	NOM	94	18	2.55	2.7	exemple	1
		faille	faj	faille	NOM	f	s	4.71	9.59	3.85	7.43		2	3	1	6	3	CVVCCV	CVY	10	23	6	3	faj	1	CVY	elliaf	jaf	fail-le	NOM,VER	100	19	1.25	1	faille	1
		frangin	fR@Z5	frangin	NOM	m	s	9.03	18.78	7.29	7.43		1	2	1	7	5	CCVCCVC	CCVCV	0	4	7	5	fR@-Z5	2	CCV-CV	nignarf	5Z@Rf	fran-gin	NOM	94	18	2.4	1.75	frangin	1
		frissons	fRis§	frisson	NOM	m	p	8.62	21.69	4.39	7.43		1	2	0	8	5	CCVCCVCC	CCVCV	0	4	0	5	fRi-s§	2	CCV-CV	snossirf	§siRf	fris-sons	NOM	92	13	1.9	1.8	frisson	1
		guet	gE	guet	NOM	m	s	3.29	7.7	3.29	7.43		1	8	1	4	2	CVVC	CV	1	27	4	2	gE	1	CV	teug	Eg	guet	NOM	94	18	1.8	1	guet	1
		gémissements	Zemis°m@	gémissement	NOM	m	p	5.16	16.76	4.18	7.43		1	2	0	12	8	CVCVCCVCVCCC	CVCVCVCV	0	0	0	6	Ze-mi-s°-m@	4	CV-CV-CV-CV	stnemessimég	@m°simeZ	gé-mis-se-ments	NOM	95	20	2.7		gémir-ment	2
		hôtesse	otEs	hôtesse	NOM	f	s	8.34	8.31	6.79	7.43		1	3	1	7	4	CVCVCCV	VCVC	0	3	5	4	o-tEs	2	V-CVC	essetôh	sEto	hô-tes-se	NOM	100	20	2.6	1.8	hôtesse	1
		incomparable	5k§paRabl	incomparable	ADJ		s	1.95	9.32	1.64	7.43		1	2	1	12	9	VCCVCCVCVCCV	VCVCVCVCC	0	0	12	9	5-k§-pa-Rabl	4	V-CV-CV-CVCC	elbarapmocni	lbaRap§k5	in-com-pa-ra-ble	ADJ	100	26	3.2	2.75	in-comparer-able	3
		jungle	Z1gl	jungle	NOM	f	s	16.47	8.38	16.25	7.43		1	2	1	6	4	CVCCCV	CVCC	2	1	5	3	Z1gl	1	CVCC	elgnuj	lg1Z	jun-gle	NOM	100	20	1.85	1.95	jungle	1
		lattes	lat	latte	NOM	f	p	1.15	9.46	0.39	7.43		2	4	0	6	3	CVCCVC	CVC	13	29	0	3	lat	1	CVC	settal	tal	lat-tes	NOM,VER	92	14	1.2	1	latte	1
		luisante	l8iz@t	luisant	ADJ	f	s	0.81	28.51	0.09	7.43		1	2	0	8	6	CVVCVCCV	CYVCVC	3	2	0	0	l8i-z@t	2	CYV-CVC	etnasiul	t@zi8l	lui-san-te	ADJ	84	19	1.75	1.85	luisant	1
		lunette	lynEt	lunette	NOM	f	s	33.33	75.27	1.71	7.43		1	2	1	7	5	CVCVCCV	CVCVC	2	2	7	5	ly-nEt	2	CV-CVC	ettenul	tEnyl	lu-net-te	NOM	100	12	1.8	1.8	lunette	1
		maudit	modi	maudit	ADJ	m	s	37.18	17.5	17.59	7.43		3	6	1	6	4	CVVCVC	CVCV	1	6	6	4	mo-di	2	CV-CV	tiduam	idom	mau-dit	VER,ADJ,NOM	92	27	1.8	1.45	maudit	1
		nourri	nuRi	nourrir	VER	m	s	52.53	64.53	6.13	7.43	par:pas;	2	10	0	6	4	CVVCCV	CVCV	1	7	6	4	nu-Ri	2	CV-CV	irruon	iRun	nour-ri	ADJ,VER	97	34	1.75	1.5	nourrir	1
		oublié	ublije	oublié	ADJ	m	s	6.79	18.72	4.03	7.43		2	11	1	6	6	VVCCVV	VCCVYV	4	6	6	6	u-bli-je	3	V-CCV-YV	éilbuo	ejilbu	ou-blié	VER,ADJ	100	21	1.65	1.65	oublié	1
		paillasse	pajas	paillasse	NOM		s	2.38	8.78	1.98	7.43		1	2	1	9	5	CVVCCVCCV	CVYVC	1	4	9	5	pa-jas	2	CV-YVC	essalliap	sajap	pail-las-se	NOM	96	27	2.55	1.75	paillasse	1
		permettaient	pERmEtE	permettre	VER			172.86	184.19	0.17	7.43	ind:imp:3p;	1	3	0	12	7	CVCCVCCVVVCC	CVCCVCV	0	4	0	0	pER-mE-tE	3	CVC-CV-CV	tneiattemrep	EtEmREp	per-met-taient	VER	86	15	2.6	1.7	permettre	1
		perpétuelle	pERpet8El	perpétuel	ADJ	f	s	3	18.24	0.83	7.43		1	4	0	11	9	CVCCVCVVCCV	CVCCVCYVC	0	0	0	9	pER-pe-t8El	3	CVC-CV-CYVC	elleutéprep	lE8tepREp	per-pé-tuel-le	ADJ	100	22	3.4	3	perpétuel	1
		plaines	plEn	plain	NOM	f	p	1.63	7.43	1.63	7.43		2	6	0	7	4	CCVVCVC	CCVC	4	10	0	4	plEn	1	CCVC	senialp	nElp	plai-nes	NOM,ADJ			1.4	1.25	plain	1
		précieuses	pResj2z	précieux	ADJ	f	p	24.66	39.19	1.58	7.43		3	5	0	10	7	CCVCVVVCVC	CCVCYVC	0	0	0	0	pRe-sj2z	2	CCV-CYVC	sesueicérp	z2jseRp	pré-cieu-ses	NOM,ADJ	90	22	2.75	2.45	précieux	1
		rappelais	Rap°lE	rappeler	VER			281.75	202.23	1.94	7.43	ind:imp:1s;ind:imp:2s;	1	4	0	9	6	CVCCVCVVC	CVCVCV	1	7	0	0	Ra-p°-lE	3	CV-CV-CV	sialeppar	El°paR	rap-pe-lais	VER	100	20	2.2		rappeler	1
		rendus	R@dy	rendre	VER	m	p	508.81	468.11	4	7.43	par:pas;	3	10	0	6	4	CVCCVC	CVCV	7	10	0	4	R@-dy	2	CV-CV	sudner	yd@R	ren-dus	VER,ADJ,NOM	96	29	1.5	1.45	rendre	1
		reçois	R°swa	recevoir	VER			192.73	224.46	17.48	7.43	imp:pre:2s;ind:pre:1s;ind:pre:2s;	1	2	0	6	5	CVCVVC	CVCYV	3	5	0	0	R°-swa	2	CV-CYV	sioçer	aws°R	re-çois	VER	100	18	1.85	1.7	recevoir	1
		semelle	s°mEl	semelle	NOM	f	s	4.1	21.96	2.83	7.43		1	2	1	7	5	CVCVCCV	CVCVC	1	3	5	5	s°-mEl	2	CV-CVC	ellemes	lEm°s	se-mel-le	NOM	100	21	2.05	1.8	semelle	1
		simple	s5pl	simple	NOM		s	10.67	11.15	8.49	7.43		2	4	1	6	4	CVCCCV	CVCC	2	4	6	4	s5pl	1	CVCC	elpmis	lp5s	sim-ple	ADJ,NOM	100	17	1.8	1.75	simple	1
		somptueux	s§pt82	somptueux	ADJ	m		3.06	13.18	2.2	7.43		1	1	1	9	6	CVCCCVVVC	CVCCYV	0	0	9	6	s§p-t82	2	CVC-CYV	xueutpmos	28tp§s	somp-tueux	ADJ	96	30	3.3	2.75	somptueux	1
